product_page_url	universal_product_code	title	price_including_tax	price_excluding_tax	number_available	product_description	category	review_rating	image_url
https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html	3d76bc83c6b644c9	The Dovekeepers	£48.78	£48.78	 (14 available)	Blends mythology, magic, archaeology and women. Traces four women, their path to the Masada massacre. In 70 CE, nine hundred Jews held out for months against armies of Romans on a mountain in the Judean desert, Masada. According to the ancient historian Josephus, two women and five children survived. Four bold, resourceful, and sensuous women come to Masada by a different Blends mythology, magic, archaeology and women. Traces four women, their path to the Masada massacre. In 70 CE, nine hundred Jews held out for months against armies of Romans on a mountain in the Judean desert, Masada. According to the ancient historian Josephus, two women and five children survived. Four bold, resourceful, and sensuous women come to Masada by a different path. Yael’s mother died in childbirth, and her father never forgave her for that death. Revka, a village baker’s wife, watched the horrifically brutal murder of her daughter by Roman soldiers; she brings to Masada her twin grandsons, rendered mute by their own witness. Aziza is a warrior’s daughter, raised as a boy, a fearless rider and expert marksman, who finds passion with another soldier. Shirah is wise in the ways of ancient magic and medicine, a woman with uncanny insight and power. The four lives intersect in the desperate days of the siege, as the Romans draw near. All are dovekeepers, and all are also keeping secrets — about who they are, where they come from, who fathered them, and whom they love. ...more	Add a comment	One	https://books.toscrape.com/media/cache/24/86/248641d1d03b4dbfe3a7db4e20552973.jpg
https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html	47d47155e89c8be7	More Than Music (Chasing the Dream #1)	£37.61	£37.61	 (14 available)	Classical musician Maddie Taylor secretly dreams of a louder life, but geeky girls like her don't get to be rock stars. That is, until tattooed singer Jared Cross catches her playing guitar and invites her to join his band on The Sound, a reality TV show competition.Once on the show, Maddie discovers there's more to Jared than his flirty smile and bad boy reputation. With Classical musician Maddie Taylor secretly dreams of a louder life, but geeky girls like her don't get to be rock stars. That is, until tattooed singer Jared Cross catches her playing guitar and invites her to join his band on The Sound, a reality TV show competition.Once on the show, Maddie discovers there's more to Jared than his flirty smile and bad boy reputation. With each performance their attraction becomes impossible to ignore, but when the show pressures them to stay single, they're forced to keep their relationship secret.As the competition heats up, Jared will do whatever it takes for his band to win, and Maddie must decide if following her dream is worth losing her heart. ...more	Add a comment	Two	https://books.toscrape.com/media/cache/e7/00/e7000cd6975d8932b9178de9386b944d.jpg
https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html	33a3e0e3ffde0dcd	Code Name Verity (Code Name Verity #1)	£22.13	£22.13	 (14 available)	I have two weeks. You'll shoot me at the end no matter what I do.That's what you do to enemy agents. It's what we do to enemy agents. But I look at all the dark and twisted roads ahead and cooperation is the easy way out. Possibly the only way out for a girl caught red-handed doing dirty work like mine - and I will do anything, anything to avoid SS-Hauptsturmführer von Lin I have two weeks. You'll shoot me at the end no matter what I do.That's what you do to enemy agents. It's what we do to enemy agents. But I look at all the dark and twisted roads ahead and cooperation is the easy way out. Possibly the only way out for a girl caught red-handed doing dirty work like mine - and I will do anything, anything to avoid SS-Hauptsturmführer von Linden interrogating me again.He has said that I can have as much paper as I need. All I have to do is cough up everything I can remember about the British War Effort. And I'm going to. But the story of how I came to be here starts with my friend Maddie. She is the pilot who flew me into France - an Allied Invasion of Two.We are a sensational team. ...more	Add a comment	Four	https://books.toscrape.com/media/cache/65/9a/659ada7d88e3bda8db70f7e5312a39e2.jpg
https://books.toscrape.com/catalogue/cell_674/index.html	bfbb54bc8cdeed2b	Cell	£20.29	£20.29	 (14 available)	"Witness Stephen King's triumphant, blood-spattered return to the genre that made him famous. Cell, the king of horror's homage to zombie films (the book is dedicated in part to George A. Romero) is his goriest, most horrific novel in years, not to mention the most intensely paced. Casting aside his love of elaborate character and town histories and penchant for delayed gra Witness Stephen King's triumphant, blood-spattered return to the genre that made him famous. Cell, the king of horror's homage to zombie films (the book is dedicated in part to George A. Romero) is his goriest, most horrific novel in years, not to mention the most intensely paced. Casting aside his love of elaborate character and town histories and penchant for delayed gratification, King yanks readers off their feet within the first few pages; dragging them into the fray and offering no chance catch their breath until the very last page. In Cell King taps into readers fears of technological warfare and terrorism. Mobile phones deliver the apocalypse to millions of unsuspecting humans by wiping their brains of any humanity, leaving only aggressive and destructive impulses behind. Those without cell phones, like illustrator Clayton Riddell and his small band of ""normies,"" must fight for survival, and their journey to find Clayton's estranged wife and young son rockets the book toward resolution. Fans that have followed King from the beginning will recognize and appreciate Cell as a departure--King's writing has not been so pure of heart and free of hang-ups in years (wrapping up his phenomenal Dark Tower series and receiving a medal from the National Book Foundation doesn't hurt either). ""Retirement"" clearly suits King, and lucky for us, having nothing left to prove frees him up to write frenzied, juiced-up horror-thrillers like Cell. Stay tuned for more from the hardest-working retiree in the business with Lisey's Story, coming in October 2006. --Daphne Durham ...more"	Add a comment	Four	https://books.toscrape.com/media/cache/03/da/03da11f81eda5e742df8a39e90c21c70.jpg
https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html	1fbb5f786e53a0ce	Angels Walking (Angels Walking #1)	£34.20	£34.20	 (14 available)	When former national baseball star Tyler Ames suffers a career-ending injury, all he can think about is putting his life back together the way it was before. He has lost everyone he loves on his way to the big leagues. Then just when things seem to be turning around, Tyler hits rock bottom. Across the country, Tyler’s one true love Sami Dawson has moved on. A series of sma When former national baseball star Tyler Ames suffers a career-ending injury, all he can think about is putting his life back together the way it was before. He has lost everyone he loves on his way to the big leagues. Then just when things seem to be turning around, Tyler hits rock bottom. Across the country, Tyler’s one true love Sami Dawson has moved on. A series of small miracles leads Tyler to a maintenance job at a retirement home and a friendship with Virginia Hutcheson, an old woman with Alzheimer’s who strangely might have the answers he so desperately seeks.A team of Angels Walking take on the mission to restore hope for Tyler, Sami, and Virginia. Can such small and seemingly insignificant actions of the unseen bring healing and redemption? And can the words of a stranger rekindle lost love? Every journey begins with a step.It is time for the mission to begin… ...more	Add a comment	Two	https://books.toscrape.com/media/cache/ba/d9/bad95369105e8e403bf1f2b9288c5e41.jpg
https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html	c1379d3744f1dd2c	A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer	£56.48	£56.48	 (14 available)	"A wry, witty account of what it is like to face death—and be restored to life.After being diagnosed in her early 40s with metastatic melanoma—a ""rapidly fatal"" form of cancer—journalist and mother of two Mary Elizabeth Williams finds herself in a race against the clock. She takes a once-in-a-lifetime chance and joins a clinical trial for immunotherapy, a revolutionary drug A wry, witty account of what it is like to face death—and be restored to life.After being diagnosed in her early 40s with metastatic melanoma—a ""rapidly fatal"" form of cancer—journalist and mother of two Mary Elizabeth Williams finds herself in a race against the clock. She takes a once-in-a-lifetime chance and joins a clinical trial for immunotherapy, a revolutionary drug regimen that trains the body to vanquish malignant cells. Astonishingly, her cancer disappears entirely in just a few weeks. But at the same time, her best friend embarks on a cancer journey of her own—with very different results. Williams's experiences as a patient and a medical test subject reveal with stark honesty what it takes to weather disease, the extraordinary new developments that are rewriting the rules of science—and the healing power of human connection. ...more"	Add a comment	Two	https://books.toscrape.com/media/cache/07/5f/075fff6094c0805f9f6b9e12561aeb87.jpg
https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html	1ad06aed9349af46	A People's History of the United States	£40.79	£40.79	 (14 available)	Known for its lively, clear prose as well as its scholarly research, A People's History of the United States is the only volume to tell America's story from the point of view of - and in the words of - America's women, factory workers, African Americans, Native Americans, working poor, and immigrant laborers.	Add a comment	Two	https://books.toscrape.com/media/cache/bd/93/bd930adc47ee0dc240f8134f70f431ad.jpg
https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html	01a177623cce9596	A Brush of Wings (Angels Walking #3)	£55.51	£55.51	 (14 available)	From #1 New York Times bestselling author Karen Kingsbury comes the third novel in the unforgettable Angels Walking series about divine intervention and the trials and triumphs of life for a group of friends.Despite needing a heart transplant and against the advice of her doctor, Mary Catherine moves to Uganda to work at a brand new orphanage. Whatever time she has left, M From #1 New York Times bestselling author Karen Kingsbury comes the third novel in the unforgettable Angels Walking series about divine intervention and the trials and triumphs of life for a group of friends.Despite needing a heart transplant and against the advice of her doctor, Mary Catherine moves to Uganda to work at a brand new orphanage. Whatever time she has left, Mary Catherine wants to spend it helping children—especially since there will be no children of her own. The only problem is Major League Baseball player Marcus Dillinger, the man she never meant to fall in love with. Neither Marcus nor Mary Catherine’s other friends—Tyler Ames and Sami Dawson—know just how serious her heart condition is.Still, Marcus is sure in the depths of his soul that something isn’t right. Ultimately his correspondence with Mary Catherine leads him on a desperate life-or-death mission to rescue her and get her to a US hospital before time runs out. Meanwhile, Sami and Tyler struggle with issues of their own. In a season when Tyler plans to ask Sami to marry him, the very core of their relationship is in jeopardy.The team of angels walking is busier than ever in this epic battle between life and death. A Brush of Wings is a poignant tale of love, sacrifice, and the power of faith. ...more	Add a comment	One	https://books.toscrape.com/media/cache/19/11/1911d173c8e812518900af9aa16d9e46.jpg
https://books.toscrape.com/catalogue/rook_647/index.html	44d97b6707dae3f0	Rook	£37.86	£37.86	 (13 available)	History has a way of repeating itself. In the Sunken City that was once Paris, all who oppose the new revolution are being put to the blade. Except for those who disappear from their prison cells, a red-tipped rook feather left in their place. The mysterious Red Rook a savior of the innocent, and a criminal in the eyes of the government.Meanwhile, across the sea in the Com History has a way of repeating itself. In the Sunken City that was once Paris, all who oppose the new revolution are being put to the blade. Except for those who disappear from their prison cells, a red-tipped rook feather left in their place. The mysterious Red Rook a savior of the innocent, and a criminal in the eyes of the government.Meanwhile, across the sea in the Commonwealth, Sophia Bellamy's arranged marriage to the wealthy René Hasard is the last chance to save her family from ruin. But when the search for the Red Rook comes straight to her doorstep, Sophia discovers that her fiancé is not all he seems. Which is only fair, because neither is she. As the Red Rook grows bolder and the stakes grow ever higher, Sophia and René find themselves locked in a tantalizing game of cat and mouse.Daring intrigue, delicious romance, and spine-tingling suspense fill the pages of this extraordinary tale from award-winning author Sharon Cameron. ...more	Add a comment	Four	https://books.toscrape.com/media/cache/64/ab/64ab238bea10c4f25fa5bc9129a35370.jpg
https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html	14e44163678e24dc	The Midnight Watch: A Novel of the Titanic and the Californian	£26.20	£26.20	 (12 available)	As the Titanic and her passengers sank slowly into the Atlantic Ocean after striking an iceberg late in the evening of April 14, 1912, a nearby ship looked on. Second Officer Herbert Stone, in charge of the midnight watch on the SS Californian sitting idly a few miles north, saw the distress rockets that the Titanic fired. He alerted the captain, Stanley Lord, who was slee As the Titanic and her passengers sank slowly into the Atlantic Ocean after striking an iceberg late in the evening of April 14, 1912, a nearby ship looked on. Second Officer Herbert Stone, in charge of the midnight watch on the SS Californian sitting idly a few miles north, saw the distress rockets that the Titanic fired. He alerted the captain, Stanley Lord, who was sleeping in the chartroom below, but Lord did not come to the bridge. Eight rockets were fired during the dark hours of the midnight watch, and eight rockets were ignored. The next morning, the Titanic was at the bottom of the sea and more than 1,500 people were dead. When they learned of the extent of the tragedy, Lord and Stone did everything they could to hide their role in the disaster, but pursued by newspapermen, lawyers, and political leaders in America and England, their terrible secret was eventually revealed. The Midnight Watch is a fictional telling of what may have occurred that night on the SS Californian, and the resulting desperation of Officer Stone and Captain Lord in the aftermath of their inaction.Told not only from the perspective of the SS Californian crew, but also through the eyes of a family of third-class passengers who perished in the disaster, the narrative is drawn together by Steadman, a tenacious Boston journalist who does not rest until the truth is found. The Midnight Watch is a powerful and dramatic debut novel--the result of many years of research in Liverpool, London, New York, and Boston, and informed by the author's own experiences as a ship's officer and a lawyer. ...more	Add a comment	One	https://books.toscrape.com/media/cache/d8/63/d8630e50f24c22765c9591a9297ff2e1.jpg
